uni_code,Орган управління
6.4112390546105305,19.390827946283977
16.227759782750947,19.390827946283977
12.596284299611744,19.390827946283977
14.48093695664367,19.390827946283977
14.766651242357955,19.390827946283977
11.929617632945076,19.390827946283977
7.397909918531606,19.390827946283977
8.198032864500336,19.390827946283977
10.831799525247192,19.390827946283977
12.716663491073698,19.390827946283977
51.58733117393012,19.390827946283977
7.654246248951092,19.390827946283977
11.596284299611744,19.390827946283977
18.65028065587298,19.390827946283977
14.170819837063211,19.390827946283977
8.236803306177203,19.390827946283977
6.975636872942527,19.390827946283977
36.43717533448098,19.390827946283977
245.7524799722661,19.390827946283977
19.195222670929383,19.390827946283977
6.602313315229246,19.390827946283977
14.140856732145345,19.390827946283977
8.740468478321835,19.390827946283977
10.215141699682336,19.390827946283977
9.851505336045973,19.390827946283977
12.742586594250318,19.390827946283977
11.09110391310038,19.390827946283977
20.489735284346597,11.874708920569162
13.19721322470881,19.390827946283977
13.93665586965057,19.390827946283977
36.5787780633187,19.390827946283977
11.12455572086872,19.390827946283977
13.040728744056189,19.390827946283977
7.7862681586179825,19.49822078262008
12.545819837063211,19.390827946283977
8.691103913100381,19.390827946283977
13.670819837063211,11.874708920569162
6.885502552021987,19.390827946283977
7.607984986421933,19.390827946283977
8.691103913100381,19.49822078262008
11.033323517864154,11.874708920569162
34.681219136570505,19.390827946283977
14.374062077389524,19.390827946283977
11.23665586965057,19.390827946283977
4.89949331358342,19.390827946283977
10.07591992758365,19.390827946283977
10.668327934825284,12.752988684525787
5.744442879659503,19.390827946283977
7.17718729981609,4.690571299964704
11.917704959265803,5.74555195655019
8.691103913100381,5.74555195655019
7.7862681586179825,5.74555195655019
14.195222670929384,4.690571299964704
10.969751086972328,19.390827946283977
6.062116304386623,4.690571299964704
6.633329610224335,4.690571299964704
12.707395410722857,11.874708920569162
16.33807981378653,11.874708920569162
16.727759782750947,19.390827946283977
30.14811740884279,19.390827946283977
15.184194471521602,19.390827946283977
11.485173188500632,5.74555195655019
10.63665586965057,5.74555195655019
10.413256348823928,19.390827946283977
17.0826825804741,19.390827946283977
15.851505336045973,4.690571299964704
12.1518398551673,12.1518398551673
15.848606612354404,12.752988684525787
6.89871379601945,19.390827946283977
12.920819837063211,4.690571299964704
7.062116304386623,4.690571299964704
10.942414426955064,19.390827946283977
14.262950966278412,4.690571299964704
14.040728744056189,19.390827946283977
15.48093695664367,19.390827946283977
12.485173188500632,19.390827946283977
16.727759782750947,11.874708920569162
16.05236552807224,19.390827946283977
16.942414426955064,19.390827946283977
8.515273279021072,19.390827946283977
11.647909918531608,19.390827946283977
8.291103913100379,19.390827946283977
9.486803306177205,19.390827946283977
9.174662347860227,19.390827946283977
16.33807981378653,19.390827946283977
11.412218623216855,19.390827946283977
7.868327934825285,19.390827946283977
16.766651242357955,19.390827946283977
16.394426449417615,4.690571299964704
11.485173188500632,4.690571299964704
14.766651242357955,4.690571299964704
12.040728744056189,19.390827946283977
